date,ticker,open,high,low,close,volume
2015-09-08,AMZN,25.434499740600586,25.917499542236328,25.425500869750977,25.87700080871582,76214000
2015-09-08,CRM,67.74636310140195,70.20482398689613,67.71662490556132,70.14534759521484,4098400
2015-09-08,CSCO,19.047578338166563,19.304185720841634,18.996257141311098,19.282190322875977,20932900
2015-09-08,GOOGL,31.85893265254582,32.059728092613746,31.456348279967667,32.0020751953125,39092000
2015-09-08,INTC,22.743095054220156,23.15118408203125,22.719552435178183,23.15118408203125,27805000
2015-09-08,META,89.20064219709553,89.74763677335633,88.3453338612153,89.04151153564453,27012500
2015-09-08,MSFT,37.73057799757177,38.340541827821475,37.643441732122724,38.24468994140625,32469800
2015-09-08,NFLX,102.08000183105469,102.5,93.55000305175781,94.94999694824219,43479700
2015-09-08,NVDA,0.5414713223357257,0.553379809367302,0.5392840929602948,0.5511925220489502,238448000
2015-09-08,PYPL,34.810001373291016,34.88999938964844,34.25,34.70000076293945,7674500
2015-09-08,QCOM,41.61832384829187,41.79956697488662,41.36156035160968,41.6862907409668,10938500
2015-09-08,TSLA,16.336666107177734,16.610666275024414,16.270000457763672,16.544666290283203,47073000
2015-09-09,AAPL,25.56478235038033,25.62320976647334,24.668126055601,24.753522872924805,340043200
2015-09-09,ADBE,80.79000091552734,81.51000213623047,78.2300033569336,78.5199966430664,2460300
2015-09-09,AMD,1.899999976158142,1.9700000286102295,1.8300000429153442,1.850000023841858,12612300
2015-09-09,AMZN,26.200000762939453,26.497499465942383,25.753000259399414,25.844499588012695,87414000
2015-09-09,CRM,70.40307817180106,70.71039048544833,68.25192979187732,68.43036651611328,3652800
2015-09-09,CSCO,19.428828213700395,19.5974554437132,18.974266334537536,19.01825714111328,25032300
2015-09-09,GOOGL,32.399689311582186,32.672054103567206,31.853958651344396,31.978713989257812,40978000
2015-09-09,INTC,23.323830800108084,23.637746282104494,22.89219925765295,22.947134017944336,30774100
2015-09-09,META,90.28469738776346,91.47815466483681,89.67802497916566,89.9465560913086,32551100
2015-09-09,MSFT,38.523530886538566,38.6890944484388,37.390742788857565,37.5301628112793,33469500
2015-09-09,NFLX,96.51000213623047,102.79000091552734,95.5199966430664,99.18000030517578,35524400
2015-09-09,NVDA,0.5528939070436256,0.5575114373737388,0.5390411422244851,0.5402563214302063,289392000
2015-09-09,PYPL,34.91999816894531,34.95000076293945,33.880001068115234,34.369998931884766,10946900
2015-09-09,QCOM,42.177158962151644,42.207367109312294,40.90089499309261,41.021724700927734,12577200
2015-09-09,TSLA,16.803333282470703,16.950000762939453,16.553333282470703,16.5939998626709,50862000
2015-09-10,AAPL,24.780491794802764,25.45691634826164,24.69734441795773,25.297361373901367,251571200
2015-09-10,ADBE,78.62999725341797,78.97000122070312,78.01000213623047,78.69999694824219,3541000
2015-09-10,AMD,1.840000033378601,1.8799999952316284,1.8300000429153442,1.840000033378601,4290400
2015-09-10,AMZN,25.75749969482422,26.306499481201172,25.73900032043457,26.11199951171875,51520000
2015-09-10,CRM,68.40063872934148,69.39195233411454,68.3213318258102,69.13420867919922,2861200
2015-09-10,CSCO,18.988925651349533,19.42149202960387,18.952268052540624,19.252864837646484,26424600
2015-09-10,GOOGL,32.003067179426196,32.549787561446,31.893722344631097,32.359928131103516,27850000
2015-09-10,INTC,22.900055101021035,23.276752011600816,22.680314488085934,22.970685958862305,25195800
2015-09-10,META,89.57856696127845,91.55770715775304,89.14096522602608,91.4781494140625,26437400
2015-09-10,MSFT,37.57373096399815,38.15755459345832,37.251322785241804,37.721866607666016,31366600
2015-09-10,NFLX,99.41999816894531,100.8499984741211,96.77999877929688,99.4800033569336,21031900
2015-09-10,NVDA,0.5370967862063075,0.5555670765816437,0.5346664863659454,0.5487622022628784,357076000
2015-09-10,PYPL,34.22999954223633,34.290000915527344,32.95000076293945,33.459999084472656,12134500
2015-09-10,QCOM,41.157652166634904,42.14694722828125,40.99151026355354,41.78445816040039,13997100
2015-09-10,TSLA,16.48200035095215,16.71466636657715,16.35533332824707,16.565332412719727,40635000
2015-09-11,AAPL,25.122067709384552,25.665903091430664,25.11532621767221,25.665903091430664,199662000
2015-09-11,ADBE,78.44000244140625,79.2300033569336,77.94000244140625,79.19000244140625,2913700
2015-09-11,AMD,1.8799999952316284,2.140000104904175,1.809999942779541,2.009999990463257,31010300
2015-09-11,AMZN,26.053499221801758,26.472000122070312,26.030500411987305,26.472000122070312,64558000
2015-09-11,CRM,68.93594863734799,69.48116657936194,68.30150853852872,69.44152069091797,3442000
2015-09-11,CSCO,19.062238793300736,19.19420836253642,18.922937425952234,19.076902389526367,21529100
2015-09-11,GOOGL,32.31668749863175,32.57016456234508,32.17751893633419,32.56966781616211,34892000
2015-09-11,INTC,22.821575632775662,23.166881873931178,22.790184972776302,23.127641677856445,21786900
2015-09-11,META,91.17977607142724,91.57759510978309,90.6327739452171,91.54776000976562,21185000
2015-09-11,MSFT,37.591164094013415,37.983284000397724,37.4168882107275,37.88743209838867,27132500
2015-09-11,NFLX,98.56999969482422,100.8499984741211,97.2300033569336,97.51000213623047,17373900
2015-09-11,NVDA,0.5426867495515476,0.5541091586460679,0.5404994612325073,0.5504637360572815,301584000
2015-09-11,PYPL,33.27000045776367,33.59000015258789,32.61000061035156,33.54999923706055,9184200
2015-09-11,QCOM,41.573018075586475,41.656089055165936,41.044386926196474,41.27849578857422,10793300
2015-09-11,TSLA,16.50933265686035,16.682666778564453,16.315332412719727,16.682666778564453,35262000
2015-09-14,AAPL,26.198505517575118,26.268169890723975,25.81197729006549,25.913103103637695,233453600
2015-09-14,ADBE,79.3499984741211,79.41000366210938,78.27999877929688,78.45999908447266,2545900
2015-09-14,AMD,2.0,2.0,1.809999942779541,1.8200000524520874,16458500
2015-09-14,AMZN,26.472000122070312,26.622499465942383,25.929000854492188,26.069000244140625,62604000
2015-09-14,CRM,69.5902103685577,69.78847762265282,68.93594733784984,69.28290557861328,3436000
2015-09-14,CSCO,19.172221173583438,19.186884776084845,18.81297130268762,18.84229850769043,18636000
2015-09-14,GOOGL,32.58607513808827,32.600488362774804,32.28139905886872,32.42901611328125,29942000
2015-09-14,INTC,23.12764220855859,23.174730444928787,22.82942419584965,23.06485939025879,24065100
2015-09-14,META,91.80633544921875,92.1146491858905,91.10021026406359,91.80633544921875,20127900
2015-09-14,MSFT,37.843852921294165,37.85256521710129,37.34716895941218,37.5040168762207,23656000
2015-09-14,NFLX,96.83999633789062,97.91000366210938,94.33000183105469,95.69000244140625,15546000
2015-09-14,NVDA,0.5531369135142485,0.5548381180288634,0.5485193252929038,0.5514357089996338,192460000
2015-09-14,PYPL,33.70000076293945,33.95000076293945,33.20000076293945,33.77000045776367,7897700
2015-09-14,QCOM,41.34645640200095,41.520148932513365,40.8329294070914,41.01417541503906,9720700
2015-09-14,TSLA,16.739999771118164,16.950000762939453,16.64466667175293,16.87933349609375,43363500
2015-09-15,AAPL,26.052430849277556,26.187265824828003,25.713094817768468,26.131084442138672,173364800
2015-09-15,ADBE,78.61000061035156,80.11000061035156,78.30000305175781,79.52999877929688,3436300
2015-09-15,AMD,1.840000033378601,1.8700000047683716,1.809999942779541,1.8600000143051147,6524400
2015-09-15,AMZN,26.162500381469727,26.395999908447266,25.860000610351562,26.118499755859375,57318000
2015-09-15,CRM,70.01646939241056,71.07717452897947,69.54064315040826,70.65090942382812,4276400
2015-09-15,CSCO,18.739652100974467,19.12089732297938,18.739652100974467,19.04758071899414,20479400
2015-09-15,GOOGL,32.639748565739865,33.24313215386589,32.47225408684245,33.055259704589844,35546000
2015-09-15,INTC,23.19827424447548,23.49649376919122,23.13549142298699,23.331687927246094,29819000
2015-09-15,META,91.86602040206218,92.74121627986294,91.28918313389532,92.39312744140625,18859400
2015-09-15,MSFT,37.634713476045654,38.59322869435994,37.538864945845134,38.32310104370117,28882200
2015-09-15,NFLX,95.22000122070312,99.6500015258789,93.61000061035156,99.16000366210938,22591100
2015-09-15,NVDA,0.5516786212420459,0.5604277128267567,0.5499774170370914,0.5575113296508789,327976000
2015-09-15,PYPL,33.720001220703125,33.95000076293945,32.66999816894531,33.79999923706055,11874900
2015-09-15,QCOM,41.39932544756531,41.663639581402464,41.05194033429134,41.43708419799805,9265000
2015-09-15,TSLA,16.850000381469727,16.97333335876465,16.633333206176758,16.904666900634766,44002500
2015-09-16,AAPL,26.12434620347682,26.18951682125369,25.942319049544135,26.160303115844727,148694000
2015-09-16,ADBE,79.51000213623047,80.66999816894531,79.31999969482422,80.52999877929688,2509800
2015-09-16,AMD,1.8700000047683716,1.899999976158142,1.850000023841858,1.8899999856948853,4928300
2015-09-16,AMZN,26.099000930786133,26.415000915527344,25.926000595092773,26.36949920654297,45056000
2015-09-16,CRM,70.87891880818833,71.37457558307077,70.36343909008436,71.255615234375,3330300
2015-09-16,CSCO,19.113567352294922,19.13556275511527,18.9522719268065,19.113567352294922,21245300
2015-09-16,GOOGL,33.079111698439554,33.204359985840746,32.912610728064166,33.07762145996094,26252000
2015-09-16,INTC,23.245365268454126,23.37877896721012,23.072711366028297,23.363082885742188,25957800
2015-09-16,META,92.393129918839,93.08930761441971,92.12459881642371,92.94012451171875,16321200
2015-09-16,MSFT,38.31440306769053,38.67166708805273,38.20112325907747,38.60195541381836,23372200
2015-09-16,NFLX,99.69999694824219,104.4800033569336,99.33000183105469,104.08000183105469,28058200
2015-09-16,NVDA,0.5565392175015372,0.5645592132384071,0.5524077133254106,0.5613998174667358,173508000
2015-09-16,PYPL,33.459999084472656,34.060001373291016,33.36000061035156,33.77000045776367,7183900
2015-09-16,QCOM,41.39176849964466,41.93550076023646,41.293593458934765,41.6862907409668,8091900
2015-09-16,TSLA,16.869333267211914,17.525333404541016,16.858667373657227,17.483333587646484,66256500
2015-09-17,AAPL,25.99176228223071,26.178283216885045,25.55579409368311,25.600738525390625,256450400
2015-09-17,ADBE,80.44999694824219,81.87999725341797,79.69999694824219,80.30999755859375,4892900
2015-09-17,AMD,1.899999976158142,1.940000057220459,1.8700000047683716,1.8899999856948853,5831600
2015-09-17,AMZN,26.349000930786133,27.348499298095703,26.328500747680664,26.943500518798828,83390000
2015-09-17,CRM,70.87891854387013,72.56414854693706,70.87891854387013,71.6917953491211,4205900
2015-09-17,CSCO,19.03291332200925,19.26752668764311,18.922939137166974,18.974260330200195,25409600
2015-09-17,GOOGL,33.17553946142918,33.896215884738616,33.05178139042015,33.38329315185547,47752000
2015-09-17,INTC,23.24536108781635,23.700536890498807,23.190424812558778,23.315990447998047,29805200
2015-09-17,META,92.86056280794523,94.98888605830187,92.39312598036614,93.82526397705078,27841800
2015-09-17,MSFT,38.59323595760464,39.211911993511656,38.410247832736644,38.558380126953125,32768200
2015-09-17,NFLX,103.66999816894531,107.5,101.83000183105469,104.20999908447266,25817700
2015-09-17,NVDA,0.5711211145775175,0.576224785969448,0.565288405215386,0.5665035843849182,268712000
2015-09-17,PYPL,33.720001220703125,33.9900016784668,33.08000183105469,33.31999969482422,7846800
2015-09-17,QCOM,41.678737688546434,42.22247283549018,41.42197418924606,41.52014923095703,9698100
2015-09-17,TSLA,17.597333908081055,17.700000762939453,17.37933349609375,17.471332550048828,53787000
2015-09-18,AAPL,25.216459825879372,25.68613722991624,25.140053943468565,25.495119094848633,297141200
2015-09-18,ADBE,78.54000091552734,84.94999694824219,78.16000366210938,81.25,16424000
2015-09-18,AMD,1.8700000047683716,1.9199999570846558,1.850000023841858,1.8700000047683716,11814000
2015-09-18,AMZN,26.731000900268555,27.312000274658203,26.5674991607666,27.01300048828125,123202000
2015-09-18,CRM,70.68065531923342,71.79092159481392,70.00656183915021,70.77978515625,6039500
2015-09-18,CSCO,18.746981028976617,18.87161881713632,18.512369050887223,18.724987030029297,40020100
2015-09-18,GOOGL,33.054754260162866,33.292331630581195,32.804754444442786,32.84899139404297,72544000
2015-09-18,INTC,22.93144473974578,23.088402527255273,22.60968262252567,22.77448844909668,60693400
2015-09-18,META,92.69148392658934,94.67063165430739,92.54230841907523,93.88494110107422,62300000
2015-09-18,MSFT,37.90486001912086,38.331835766969554,37.75672767895123,37.88743209838867,63143700
2015-09-18,NFLX,102.0,104.36000061035156,100.70999908447266,102.62000274658203,21715000
2015-09-18,NVDA,0.558726666060212,0.5708781694788915,0.5553242566915695,0.5660175681114197,326412000
2015-09-18,PYPL,32.900001525878906,33.779998779296875,32.54999923706055,32.91999816894531,16488100
2015-09-18,QCOM,40.96886569540529,41.50504739375775,40.795173154282985,41.119903564453125,26572500
2015-09-18,TSLA,17.19733238220215,17.58799934387207,17.166667938232422,17.374666213989258,56446500
2015-09-21,AAPL,25.544551283275897,25.926585723451588,25.542305262368583,25.890628814697266,200888000
2015-09-21,ADBE,81.41999816894531,83.69000244140625,81.41999816894531,83.31999969482422,4919700
2015-09-21,AMD,1.8700000047683716,1.899999976158142,1.809999942779541,1.809999942779541,5377800
2015-09-21,AMZN,27.21649932861328,27.48900032043457,26.97949981689453,27.41950035095215,65666000
2015-09-21,CRM,71.13667023181797,72.00902352833067,70.44274613318747,71.51336669921875,2914000
2015-09-21,CSCO,18.65900223639194,18.93027181165867,18.585685643639582,18.724987030029297,21945600
2015-09-21,GOOGL,33.077128831942595,33.250588062102814,32.70386765406525,33.15018844604492,39094000
2015-09-21,INTC,22.829426482682237,23.025622996629757,22.711708873685847,22.884361267089844,24417100
2015-09-21,META,94.10374514791457,95.96353735704145,94.0042846891818,95.02867126464844,28790000
2015-09-21,MSFT,38.009421831467066,38.75009345788917,37.991993911829816,38.436397552490234,26177200
2015-09-21,NFLX,103.30000305175781,103.7699966430664,99.55999755859375,100.30000305175781,17900600
2015-09-21,NVDA,0.5667469218795854,0.5730657181198117,0.5638305365554918,0.5718505382537842,281840000
2015-09-21,PYPL,33.65999984741211,34.619998931884766,33.43000030517578,34.25,12736500
2015-09-21,QCOM,41.25582328875033,41.331340757116116,40.78005517178692,41.07457733154297,9289600
2015-09-21,TSLA,17.59866714477539,18.10466766357422,17.053333282470703,17.613332748413086,91803000
2015-09-22,AAPL,25.479381710969356,25.65916283303199,25.286117604833972,25.483877182006836,201384800
2015-09-22,ADBE,81.9800033569336,84.83000183105469,81.7699966430664,84.66000366210938,6336500
2015-09-22,AMD,1.7999999523162842,1.840000033378601,1.7200000286102295,1.7300000190734863,9975200
2015-09-22,AMZN,26.98550033569336,27.177499771118164,26.632999420166016,26.920000076293945,76834000
2015-09-22,CRM,70.76988236547109,71.3151079097536,70.2940560387546,71.02762603759766,3460100
2015-09-22,CSCO,18.37306393632454,18.48303810393881,18.3070791560765,18.431716918945312,21305200
2015-09-22,GOOGL,32.67752205271167,32.74462070623593,32.05922853184455,32.465293884277344,54362000
2015-09-22,INTC,22.499807357788086,22.68030771980154,22.350697647191748,22.499807357788086,28576200
2015-09-22,META,93.2583750399603,94.16341360076746,91.41847040415591,92.45279693603516,36888900
2015-09-22,MSFT,37.800294389558516,38.38411475385106,37.739298331320065,38.25341033935547,28085900
2015-09-22,NFLX,98.29000091552734,99.9000015258789,97.0,98.47000122070312,16717900
2015-09-22,NVDA,0.5594558051026481,0.5633442980843835,0.5533800239543848,0.5562964081764221,228356000
2015-09-22,PYPL,33.939998626708984,34.099998474121094,33.189998626708984,33.349998474121094,8538000
2015-09-22,QCOM,40.613922948408806,40.95375739853125,40.46288797573878,40.7347526550293,9946800
2015-09-22,TSLA,17.268667221069336,17.510000228881836,17.058000564575195,17.395999908447266,54966000
2015-09-23,AAPL,25.535563062356704,25.78051479796886,25.461404935538205,25.690624237060547,143026800
2015-09-23,ADBE,84.91999816894531,85.98999786376953,84.05000305175781,85.5,4007700
2015-09-23,AMD,1.7599999904632568,1.7799999713897705,1.690000057220459,1.7000000476837158,9649200
2015-09-23,AMZN,26.915000915527344,27.06049919128418,26.700000762939453,26.803499221801758,44752000
2015-09-23,CRM,70.87892063617218,71.73145091600671,70.35352565134629,71.36466217041016,2688800
2015-09-23,CSCO,18.490372002207437,18.556356789951835,18.33640842973556,18.53436279296875,18804200
2015-09-23,GOOGL,32.450384047299956,32.81718370146828,32.342529455044016,32.46976852416992,29160000
2015-09-23,INTC,22.774483367218856,22.829418131530964,22.43702524717582,22.55474281311035,25984000
2015-09-23,META,92.89040851818272,93.80538715151424,92.29368365243471,93.4572982788086,21701400
2015-09-23,MSFT,38.27954052141448,38.48866885939303,37.91356094389951,38.227256774902344,17145200
2015-09-23,NFLX,98.5999984741211,99.73999786376953,97.66000366210938,98.06999969482422,10264500
2015-09-23,NVDA,0.556782269762348,0.5623719659146303,0.5545950401823134,0.5589695572853088,161632000
2015-09-23,PYPL,33.4900016784668,34.34000015258789,33.2599983215332,34.15999984741211,5405500
2015-09-23,QCOM,40.893348369606215,40.893348369606215,40.30430096597586,40.44778823852539,7243900
2015-09-23,TSLA,17.463333129882812,17.472000122070312,17.172000885009766,17.40399932861328,39012000
2015-09-24,AAPL,25.450171255028767,25.955803796519405,25.252413367139653,25.843441009521484,200878000
2015-09-24,ADBE,85.06999969482422,85.37000274658203,83.36000061035156,83.91000366210938,4463700
2015-09-24,AMD,1.6799999475479126,1.7300000190734863,1.659999966621399,1.7200000286102295,11247700
2015-09-24,AMZN,26.52750015258789,26.72800064086914,26.14349937438965,26.6875,70020000
2015-09-24,CRM,70.92849853756728,71.37458667906208,69.83804741280515,71.08710479736328,3056000
2015-09-24,CSCO,18.395064818355568,18.695661618785785,18.270427018294416,18.629676818847656,35598000
2015-09-24,GOOGL,32.25505504629957,32.64272939691447,31.917081854899706,32.5502815246582,38692000
2015-09-24,INTC,22.272227196949512,22.49981586745509,21.87198763306139,22.350706100463867,32754700
2015-09-24,META,92.55224954508375,94.25291864179557,91.73672388020847,93.89488983154297,29106000
2015-09-24,MSFT,37.86128336393429,38.453819239417676,37.70443543665721,38.262115478515625,27905600
2015-09-24,NFLX,97.11000061035156,104.0,96.77999877929688,103.76000213623047,21274500
2015-09-24,NVDA,0.5555672690669636,0.5754957578396501,0.5468181750218102,0.5696630477905273,382440000
2015-09-24,PYPL,34.0,34.06999969482422,33.380001068115234,33.90999984741211,6544500
2015-09-24,QCOM,40.160808141374666,40.425122197190554,39.56421026589636,40.22877502441406,13502000
2015-09-24,TSLA,17.302000045776367,17.56333351135254,17.08066749572754,17.541332244873047,51723000
2015-09-25,AAPL,26.167044787761764,26.223226177832004,25.62320762884666,25.778268814086914,224607600
2015-09-25,ADBE,84.70999908447266,84.72000122070312,82.58000183105469,83.12999725341797,3736900
2015-09-25,AMD,1.75,1.75,1.6799999475479126,1.7100000381469727,5644600
2015-09-25,AMZN,27.12849998474121,27.139999389648438,26.06999969482422,26.212499618530273,80620000
2015-09-25,CRM,71.96936674319736,72.98051086313197,71.32501138255239,71.81076049804688,4829900
2015-09-25,CSCO,18.922941258017175,19.28219104791144,18.915609458419603,19.084238052368164,37618300
2015-09-25,GOOGL,32.73269228826745,32.73269228826745,31.792330887556965,31.81668472290039,48480000
2015-09-25,INTC,22.71170317567995,22.852964869779544,22.468418481681656,22.60968017578125,29192300
2015-09-25,META,95.26735884872538,95.32702905323492,91.55770685044106,92.26383209228516,28961600
2015-09-25,MSFT,38.75881685045833,38.97666092222847,38.13142486006858,38.288272857666016,29384600
2015-09-25,NFLX,105.30000305175781,105.44999694824219,101.56999969482422,102.23999786376953,19066600
2015-09-25,NVDA,0.5767106301180351,0.5849736952235147,0.5682046103750743,0.5737943053245544,369692000
2015-09-25,PYPL,34.599998474121094,34.689998626708984,33.5,33.77000045776367,6566800
2015-09-25,QCOM,40.742310556647965,40.780069303915965,39.99467468518742,40.19102478027344,11661900
2015-09-25,TSLA,17.77400016784668,17.79400062561035,17.07666778564453,17.12733268737793,56601000
2015-09-28,AAPL,25.585008713100212,25.746811416236124,25.268146514892578,25.268146514892578,208436000
2015-09-28,ADBE,82.87999725341797,83.0,80.02999877929688,80.5199966430664,3435700
2015-09-28,AMD,1.690000057220459,1.7000000476837158,1.659999966621399,1.659999966621399,5693100
2015-09-28,AMZN,26.000999450683594,26.013999938964844,24.71649932861328,25.202999114990234,108690000
2015-09-28,CRM,71.32500307196794,72.0585805050729,68.37089308675039,68.4402847290039,5638500
2015-09-28,CSCO,18.937601258395304,19.076902627481374,18.761642296685412,18.812963485717773,27211200
2015-09-28,GOOGL,31.762012625535572,31.950882355857296,30.707835664535434,31.026424407958984,47646000
2015-09-28,INTC,22.507665095001126,23.041319870821784,22.476272933194892,22.57044792175293,42291000
2015-09-28,META,91.57759477571456,91.7864480628419,87.69887244448677,88.72325134277344,41199900
2015-09-28,MSFT,38.192410430090234,38.41896672012659,37.65215493440219,37.721866607666016,27613800
2015-09-28,NFLX,101.56999969482422,103.33000183105469,97.83999633789062,99.47000122070312,17026600
2015-09-28,NVDA,0.5737945488672873,0.5774399708921383,0.562615154223318,0.566260576248169,395584000
2015-09-28,PYPL,33.68000030517578,33.68000030517578,32.154998779296875,32.25,7407300
2015-09-28,QCOM,40.062641696288566,40.228783641708574,39.662393788657916,39.67749786376953,11773100
2015-09-28,TSLA,17.156667709350586,17.319332122802734,16.44066619873047,16.562000274658203,73516500
2015-09-29,AAPL,25.355788035957435,25.508601501548267,24.238901609957985,24.50857162475586,293461600
2015-09-29,ADBE,80.5199966430664,80.58000183105469,79.08999633789062,79.83000183105469,3126300
2015-09-29,AMD,1.6699999570846558,1.690000057220459,1.649999976158142,1.6699999570846558,7005300
2015-09-29,AMZN,25.299999237060547,25.573999404907227,24.524999618530273,24.803499221801758,89150000
2015-09-29,CRM,68.48984238155776,69.06480599561957,67.12183254824787,67.7860107421875,4660200
2015-09-29,CSCO,18.798309326171875,19.010927385638638,18.73965630949108,18.798309326171875,27095600
2015-09-29,GOOGL,31.088551248096493,31.544814519462104,30.7172789746428,30.944913864135742,42130000
2015-09-29,INTC,22.625371996071973,23.033460925179345,22.570437235780588,22.947134017944336,34169600
2015-09-29,META,88.61386272200252,89.5686239850952,85.25230696729486,86.1971206665039,42281800
2015-09-29,MSFT,37.79158114739304,37.96585703506455,37.51274105673305,37.852577209472656,32763600
2015-09-29,NFLX,99.62999725341797,100.62999725341797,96.8499984741211,98.3499984741211,17405900
2015-09-29,NVDA,0.5723363115809972,0.5771969125247179,0.5643163142295644,0.5762248039245605,380736000
2015-09-29,PYPL,32.27000045776367,32.66999816894531,30.299999237060547,30.6299991607666,12008100
2015-09-29,QCOM,39.647284201856635,39.9569104965817,39.39807131837172,39.59442138671875,9789900
2015-09-29,TSLA,16.69733238220215,16.98200035095215,16.36400032043457,16.44333267211914,55548000
2015-09-30,AAPL,24.758016023461767,25.065890676414476,24.434412363463366,24.7872314453125,265892000
2015-09-30,ADBE,80.87999725341797,82.37000274658203,80.37999725341797,82.22000122070312,3653800
2015-09-30,AMD,1.7000000476837158,1.7200000286102295,1.6799999475479126,1.7200000286102295,5739500
2015-09-30,AMZN,25.27199935913086,25.639999389648438,25.083499908447266,25.594499588012695,80094000
2015-09-30,CRM,68.47994604573714,69.01525630311669,67.2308887785182,68.826904296875,4080100
2015-09-30,CSCO,19.062242199125745,19.34084358520257,18.97426200445015,19.245532989501953,32093700
2015-09-30,GOOGL,31.40316404597093,31.77493496071282,31.26996402024585,31.72821617126465,52954000
